Sex_Encoded,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Volume,Density,Rings
0,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,0.07133509718751223,6.53254875051291,9
2,0.655,0.545,0.19,1.4245,0.6325,0.333,0.378,0.07102643570929704,5.321962114882269,10
0,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375,0.06634821154902014,6.593998387986107,11
0,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,0.06556111168960199,5.933395422605311,10
0,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215,0.0671600514505853,6.276052368871832,9
0,0.695,0.55,0.185,1.679,0.805,0.4015,0.3965,0.07405388382980639,5.354209387737884,10
2,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,0.0732896914168207,6.208240084028695,11
0,0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,0.0724247062395323,6.413557253014543,13
2,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,0.07600140947564428,5.822260442969881,11
1,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,0.0024881413816431157,7.234315595086152,4
1,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036,0.005234678759043992,6.8772128447810745,7
1,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,0.007868642399691235,7.625203555108108,6
1,0.35,0.265,0.08,0.2,0.09,0.042,0.06,0.007770205829878755,7.72180316887902,7
1,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,0.008772112086986101,7.409846038838354,6
1,0.365,0.275,0.085,0.223,0.098,0.0375,0.075,0.008934558607115473,8.394371037005687,7
1,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,0.0077400989002818525,9.043812088428352,6
1,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,0.01329364931366521,6.093135006708507,8
1,0.405,0.3,0.09,0.269,0.103,0.067,0.11,0.011451105222334796,9.60605966535445,6
1,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,0.012848328555018855,8.561424898885502,7
1,0.41,0.335,0.105,0.3305,0.1405,0.064,0.105,0.015102421283969533,6.952527546788293,7
1,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,0.012124976846529805,7.010322665014176,6
1,0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975,0.013472196496144229,7.2371272218234575,6
1,0.415,0.31,0.095,0.311,0.1125,0.0625,0.115,0.012798586671337018,8.98536713100888,8
1,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,0.014294246573833559,7.940257600408844,11
1,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,0.015310028198494259,7.837999933390194,8
1,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,0.015260286314812422,6.421897858159853,7
1,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,0.016535772932169877,6.652244225366577,7
1,0.435,0.33,0.105,0.335,0.156,0.0555,0.105,0.01578414688979852,6.652244225366576,8
1,0.435,0.345,0.12,0.3215,0.13,0.056,0.1185,0.018858980699499525,6.28347851287343,7
1,0.445,0.33,0.11,0.358,0.1525,0.067,0.1185,0.01691590564325424,7.005241250400074,8
1,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,0.01981873725517121,8.375912040343863,7
1,0.47,0.375,0.12,0.487,0.196,0.099,0.135,0.022148228207808034,6.095295692881101,8
1,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,0.017757852474416306,8.249871442003597,9
1,0.485,0.385,0.13,0.568,0.2505,0.178,0.154,0.02541993515713401,6.058237326257714,7
1,0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,0.021940883092671108,6.6998214875454245,8
1,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,0.021610754064656384,6.940988711047322,9
1,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,0.026592011016310802,6.2048710757074215,8
1,0.495,0.38,0.145,0.5,0.205,0.148,0.1505,0.028561789610111597,5.269277662724579,8
1,0.495,0.375,0.14,0.494,0.181,0.0975,0.191,0.027214046361721582,7.01843443129628,8
1,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,0.02188642882000889,6.853562142713197,9
1,0.505,0.405,0.13,0.599,0.2245,0.1175,0.225,0.027843150290602938,8.080982132109437,11
1,0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,0.030672416274548343,6.748734698536498,8
0,0.51,0.4,0.12,0.7005,0.347,0.1105,0.195,0.025635396053292712,7.606670074244998,10
1,0.515,0.415,0.135,0.7125,0.285,0.152,0.245,0.030214660044981537,8.108646585308609,10
1,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235,0.03397632454857361,6.91658097579203,10
2,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,0.022839640390985596,6.129693708104772,8
1,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,0.02455887697066261,7.492199265455077,8
1,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,0.03163793241675161,5.310081511870465,9
1,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,0.026886797126972648,6.136841038402196,9
1,0.52,0.38,0.115,0.6645,0.3285,0.17,0.1425,0.023796517153391487,5.988271270180008,7
1,0.52,0.385,0.115,0.581,0.2555,0.156,0.143,0.02410962922119927,5.931240115225912,10
1,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,0.027378979976035046,6.190880746775965,9
1,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,0.0322857550018606,6.504416575913987,8
1,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,0.031887165433936396,5.488101485927426,9
1,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,0.03341188506847865,6.883778018768118,8
1,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,0.03818501150683274,6.2851886258317595,9
1,0.53,0.395,0.13,0.575,0.247,0.115,0.183,0.028500004954591006,6.421051515309331,9
1,0.53,0.405,0.12,0.632,0.2715,0.148,0.1875,0.026973714523721964,6.951211700379775,9
1,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,0.035687968946004456,6.837038004857312,9
0,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295,0.03845309407993907,7.6716843483838435,9
1,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,0.030154577085481634,6.367192597519175,9
1,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,0.027567475535250435,6.892179871785781,8
1,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,0.033957998591427674,7.185346902676271,10
1,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25,0.03435750445720918,7.276430693951141,9
1,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,0.035075881977330046,6.785289109873906,10
1,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,0.03369358120975054,6.826225997414625,6
2,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,0.03539475363166941,6.046093786298424,8
2,0.555,0.41,0.125,0.599,0.2345,0.1465,0.194,0.029786225346848227,6.513077697524629,8
2,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,0.030222121327533814,5.955902236287143,7
1,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,0.0457690779719863,4.806738736022922,9
2,0.555,0.455,0.135,0.837,0.382,0.171,0.235,0.035699880818149315,6.582655028935819,9
1,0.56,0.445,0.165,0.832,0.3455,0.179,0.279,0.043058668910101704,6.479531463977645,9
0,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23,0.03291145553870057,6.98844813258238,11
2,0.565,0.415,0.125,0.667,0.302,0.1545,0.185,0.030692705727102778,6.027490754477154,7
2,0.565,0.455,0.155,0.9355,0.421,0.183,0.26,0.04172728812344913,6.23093452013456,11
1,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,0.037319371831074845,6.832912438994172,9
2,0.565,0.45,0.16,0.895,0.415,0.195,0.246,0.04259999638267759,5.774648377670539,9
1,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,0.04218582975117934,5.926160549041021,10
2,0.57,0.46,0.155,1.0005,0.454,0.205,0.265,0.04255915567818092,6.226627285650295,11
2,0.57,0.455,0.155,0.832,0.3585,0.174,0.277,0.04209655615993983,6.58011070899905,11
2,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283,0.04596150052201867,6.157327258374078,9
2,0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,0.03220289549562217,7.390639765059479,13
0,0.57,0.44,0.12,0.803,0.382,0.1525,0.234,0.0315164575008128,7.424692321272631,9
2,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,0.03522510762837555,6.430072617224401,9
2,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,0.04199916678767854,5.595349097947888,9
2,0.575,0.435,0.135,0.992,0.432,0.2225,0.239,0.035360588811561615,6.758937224536707,10
2,0.575,0.455,0.155,1.013,0.4685,0.2085,0.295,0.04246582419643053,6.946762616343998,11
2,0.575,0.445,0.145,0.876,0.3795,0.1615,0.27,0.03885299264480226,6.949271642170928,10
0,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,0.048999027918958306,7.14299884844411,9
1,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,0.03657991946023615,6.150915675049096,10
1,0.575,0.45,0.135,0.8245,0.3375,0.2115,0.239,0.03657991946023615,6.533639317052151,11
0,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,0.04013253715267061,5.481836325550132,9
2,0.575,0.475,0.145,0.857,0.3665,0.173,0.269,0.04147229551973275,6.486257792795875,9
0,0.58,0.45,0.195,0.8265,0.4035,0.173,0.225,0.05329711936815084,4.221616527636481,9
0,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,0.0501084028247572,5.996998169167968,10
2,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,0.04008672225980576,6.972383478712344,10
1,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,0.0387504981844789,6.24508100122776,10
2,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,0.04275917041045948,5.8116188320438855,9
2,0.595,0.455,0.15,0.886,0.4315,0.201,0.223,0.04252538355715483,5.243926834905187,10
0,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,0.03986681077405447,6.622049641648601,11
2,0.6,0.46,0.17,1.1805,0.456,0.337,0.329,0.04913450910214436,6.695904894786902,11
2,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,0.044767695313654536,6.935804888425757,10
0,0.6,0.465,0.16,1.133,0.466,0.2885,0.298,0.04674689868541612,6.3747544410463455,11
1,0.605,0.49,0.165,1.071,0.482,0.1935,0.352,0.05122288281861817,6.871928728541948,10
0,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,0.04179875935631829,7.177246516879024,9
2,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,0.05359871226289544,5.988949854345985,10
2,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,0.04292672201865093,6.289788441863546,8
0,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,0.04260732676553596,7.00583732095226,10
0,0.61,0.46,0.155,0.957,0.4255,0.1975,0.265,0.045545763094193614,5.818323857083063,8
0,0.61,0.47,0.165,1.1785,0.566,0.2785,0.294,0.049538203758130644,5.934813491329833,11
2,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,0.04389040556513959,6.493446490874174,11
2,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685,0.04540386782600647,5.913593111250498,9
0,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,0.05100689832368388,6.32267419895741,12
2,0.615,0.495,0.2,1.219,0.564,0.227,0.3885,0.06375862290460485,6.093293460576629,10
2,0.62,0.49,0.16,1.035,0.44,0.2525,0.285,0.050902178568564216,5.598974503932296,11
2,0.62,0.49,0.15,1.195,0.4605,0.302,0.355,0.04772079240802895,7.439105305809461,9
0,0.62,0.495,0.17,1.062,0.372,0.213,0.34,0.054635437838580096,6.223067178568733,11
2,0.62,0.495,0.195,1.5145,0.579,0.346,0.5195,0.06267006105013599,8.289444613503735,15
2,0.62,0.47,0.15,1.309,0.587,0.4405,0.325,0.045773004962803274,7.100254839377626,9
2,0.62,0.485,0.155,1.0295,0.425,0.2315,0.335,0.04880830706494662,6.863585732531828,12
2,0.625,0.495,0.155,1.0485,0.487,0.212,0.3215,0.05021639507222434,6.402291513311513,11
2,0.625,0.515,0.17,1.331,0.5725,0.3005,0.361,0.057301341004538826,6.300027079146459,9
2,0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535,0.06114651951283883,5.781195770689388,10
0,0.625,0.445,0.16,1.09,0.46,0.2965,0.304,0.04660029102824859,6.52356440898016,11
0,0.625,0.52,0.18,1.354,0.4845,0.351,0.375,0.06126105674500096,6.1213439650728985,11
0,0.625,0.47,0.145,0.984,0.475,0.2,0.265,0.04460407069628008,5.941161778808244,11
2,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,0.0501068320284304,5.767676548300292,9
0,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,0.0532142598619124,6.37986887125708,11
0,0.635,0.52,0.165,1.3405,0.5065,0.296,0.412,0.05705446418184423,7.2211702608733965,11
0,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,0.05205056158314519,6.628170561597102,11
2,0.635,0.525,0.16,1.195,0.5435,0.246,0.335,0.05585751738082652,5.997402242495494,12
2,0.635,0.5,0.165,1.273,0.6535,0.213,0.365,0.05486006171331176,6.653291822882383,12
2,0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,0.05650586356471112,6.25598792230063,10
2,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,0.05860955254537118,5.971722778962625,11
0,0.64,0.48,0.145,1.1145,0.508,0.24,0.34,0.046646367720501236,7.2888847859973644,10
0,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,0.05695079162427577,7.1991975582168015,10
1,0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,0.04433415552745916,6.597622003171682,10
2,0.64,0.49,0.155,1.1285,0.477,0.269,0.34,0.050902178568564216,6.679478355568354,9
0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,0.06013427217991342,5.41288666513081,11
0,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675,0.062005614203901736,7.539639853621228,12
2,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,0.05791918755974482,5.844349934135909,11
0,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,0.07375831232098116,6.426394328780849,16
1,0.65,0.52,0.15,1.238,0.5495,0.296,0.3305,0.0530929158456675,6.22493593986644,10
0,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,0.05380762817435918,6.774132448634751,13
0,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,0.06422200782100934,6.205038016105692,10
0,0.655,0.515,0.18,1.412,0.6195,0.2485,0.497,0.06358426451233061,7.816399290167444,11
0,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,0.06301838513560275,6.252143706192918,10
2,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,0.0606348326093854,5.739275347585186,9
0,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,0.07580191834214131,6.464216351205316,10
2,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,0.06168517175323559,5.998200045225492,11
0,0.665,0.5,0.15,1.2475,0.4625,0.2955,0.3595,0.05222897786593031,6.883152125297609,10
2,0.665,0.515,0.2,1.2695,0.5115,0.2675,0.436,0.07172779626921097,6.078536113999535,12
2,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,0.06580851211107219,6.078241053754208,12
0,0.67,0.53,0.205,1.4015,0.643,0.2465,0.416,0.07623126933813193,5.457078225403641,12
2,0.675,0.515,0.15,1.312,0.556,0.2845,0.4115,0.054604807310207594,7.5359665251135475,11
0,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,0.06669208504489432,6.365073152447466,11
2,0.68,0.54,0.19,1.623,0.7165,0.354,0.4715,0.07306087875188423,6.453522159255989,12
2,0.68,0.54,0.155,1.534,0.671,0.379,0.384,0.05960229582390556,6.442704843694687,10
2,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,0.059484616999089836,6.850510611949222,10
2,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5,0.07153406472223958,6.989676903464882,11
2,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,0.07338066670408089,6.139219228093311,13
0,0.7,0.575,0.205,1.773,0.605,0.447,0.538,0.08640688794310925,6.226355477056668,13
2,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,0.07055493501187077,5.315007375981663,12
2,0.7,0.55,0.195,1.6245,0.675,0.347,0.535,0.07861835615608458,6.805026537795325,13
0,0.705,0.535,0.22,1.866,0.929,0.3835,0.4395,0.08689488200196688,5.057835281829968,10
0,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,0.07803716151517046,6.420018235832494,12
0,0.725,0.57,0.205,1.6195,0.744,0.315,0.488,0.08871464954655875,5.500782593340353,11
0,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,0.08423395302437635,5.223546850195538,11
1,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,0.004618141200776996,6.49612012619981,6
1,0.28,0.2,0.065,0.0895,0.036,0.0185,0.03,0.0038117990863556165,7.870299383665152,7
1,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,0.003850021796974291,7.792163676469785,6
1,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,0.0044642031607510955,6.720124268482563,5
1,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,0.0038264598520723675,7.840144979896323,6
1,0.29,0.21,0.065,0.097,0.0375,0.022,0.03,0.0041453315064117315,7.237056904519683,6
1,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041,0.0056297340352329086,7.282759672731819,6
1,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,0.005955936072430649,6.7159888073942655,7
1,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495,0.007016223593017205,7.055077328103421,6
1,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,0.006890559886873612,7.1837413523241525,7
1,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046,0.006414085001079161,7.17171661932459,6
1,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,0.010539257954630357,6.973925518893693,9
1,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,0.008651946167986292,7.166017771748373,6
1,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,0.008651946167986292,6.125789385526835,7
1,0.375,0.28,0.08,0.226,0.105,0.047,0.065,0.008796459430051423,7.389336643552282,6
1,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,0.009179341034707678,6.590887055099665,7
1,0.395,0.29,0.095,0.3,0.158,0.068,0.078,0.011395865551509173,6.844587596040069,7
1,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,0.009542587685278997,8.435866942484001,7
1,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,0.01553648466894052,5.953727755733553,8
1,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,0.013318389355812229,7.395789188053283,7
1,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,0.015850382134911703,6.624445966430633,8
1,0.435,0.325,0.12,0.346,0.159,0.084,0.095,0.01776570645605028,5.34738093500621,7
2,0.45,0.33,0.105,0.4955,0.2575,0.082,0.129,0.01632842781703295,7.900331951459163,8
1,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375,0.018545868631691744,7.414050144032393,7
2,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,0.0242523098875498,5.978811942957953,10
1,0.47,0.375,0.105,0.441,0.167,0.0865,0.145,0.019379699681832032,7.482056088615952,10
1,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,0.021786945052645213,6.26521982178622,8
2,0.505,0.39,0.12,0.653,0.3315,0.1385,0.167,0.02474946692498039,6.74762008031138,9
2,0.505,0.395,0.135,0.5915,0.288,0.1315,0.185,0.028200113755867083,6.560257224547913,12
2,0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,0.02341415914751083,6.5558621615638355,10
1,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,0.03280529588694802,6.203266713438329,9
2,0.515,0.4,0.14,0.6335,0.288,0.145,0.168,0.03020117737650988,5.562697040105079,9
2,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,0.029303205476358795,6.023231831834796,9
0,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,0.03579844828765569,5.475097647391223,9
0,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,0.029221524067365466,6.330949733268963,9
2,0.545,0.44,0.14,0.8395,0.356,0.1905,0.2385,0.035156516188772184,6.783948634710538,11
0,0.55,0.47,0.15,0.9205,0.381,0.2435,0.2675,0.04060508504764807,6.5878448397805816,10
0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,0.03846984924075822,6.576578931116536,9
2,0.565,0.445,0.145,0.9255,0.4345,0.212,0.2475,0.03817728842489266,6.482911967069486,9
0,0.57,0.435,0.15,0.8295,0.3875,0.156,0.245,0.03894789492287946,6.290455504337868,10
2,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,0.04470276906548036,5.872119456749793,9
2,0.59,0.465,0.165,1.115,0.5165,0.273,0.275,0.04740427694817978,5.801164319004752,10
0,0.6,0.45,0.14,0.837,0.37,0.177,0.2425,0.03958406743523139,6.126202174568987,10
2,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,0.03947044650092656,7.473946361186335,12
2,0.61,0.49,0.16,1.112,0.465,0.228,0.341,0.05008117568842608,6.808945583096729,10
0,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,0.060672008122452874,6.469210631825908,14
2,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,0.0694087772920861,5.561256300130952,9
1,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,0.003044203281328509,8.212329364906882,5
1,0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285,0.0035837718195825567,7.952515236675901,5
1,0.28,0.215,0.08,0.132,0.072,0.022,0.033,0.0050433034065628145,6.543330301535565,5
1,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027,0.004491692096470007,6.011097693276691,6
1,0.32,0.255,0.085,0.1745,0.072,0.033,0.057,0.007263362215099602,7.847605325465428,8
1,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054,0.005717698629533424,9.444359260398185,8
1,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,0.011288789601899323,6.422300579311176,8
1,0.395,0.295,0.1,0.293,0.14,0.062,0.082,0.012202469465318354,6.71995125519953,7
0,0.4,0.305,0.16,0.368,0.173,0.0705,0.105,0.020441296199357587,5.136660560855229,7
1,0.405,0.31,0.09,0.312,0.138,0.06,0.087,0.011832808729745955,7.35243862949417,8
1,0.415,0.305,0.12,0.336,0.165,0.076,0.0805,0.015905883605125123,5.061020311632461,7
1,0.42,0.315,0.115,0.355,0.1895,0.065,0.087,0.015932587142680636,5.4605067727476655,6
1,0.44,0.305,0.115,0.379,0.162,0.091,0.11,0.01616139980761709,6.806341115833016,9
1,0.445,0.32,0.12,0.378,0.152,0.0825,0.12,0.01789451175484746,6.705966703310197,8
2,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135,0.021441369860750337,6.296239506932124,8
2,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,0.019942830164988004,6.618920128585441,8
2,0.46,0.345,0.11,0.4595,0.235,0.0885,0.116,0.018280927651239006,6.345411032362901,7
2,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121,0.01928309570773415,6.274926071723472,7
1,0.465,0.355,0.09,0.4325,0.2005,0.074,0.1275,0.01555795221874005,8.195165932340515,9
0,0.475,0.38,0.14,0.689,0.3165,0.1315,0.1955,0.026462682118738024,7.387762099200366,7
1,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,0.023750440461138833,6.652508203312029,8
2,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,0.026740451269192923,6.114332116315655,8
1,0.49,0.37,0.11,0.538,0.271,0.1035,0.139,0.020884260763513744,6.655729957310372,8
2,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,0.027567475535250435,8.651499470636361,9
0,0.5,0.38,0.14,0.6355,0.277,0.143,0.1785,0.0278554548618295,6.408080603436838,8
2,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,0.02646817990588181,5.723854097211021,7
2,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,0.021166480503561232,6.874076206269616,8
2,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,0.029413161219234436,6.102710234444905,8
0,0.535,0.42,0.13,0.699,0.3125,0.1565,0.2035,0.030589687668003816,6.652568741748115,8
0,0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365,0.03047973192512818,7.759254595183104,10
0,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,0.030875572599480487,5.9755976801902095,9
0,0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,0.03926571937966763,5.882994216059498,9
2,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,0.030698596213328263,6.938428015399701,9
1,0.55,0.42,0.115,0.668,0.2925,0.137,0.209,0.027818802947537618,7.512904145952823,11
0,0.565,0.44,0.135,0.83,0.393,0.1735,0.238,0.035144997015709015,6.771945375144559,9
2,0.58,0.45,0.12,0.8685,0.418,0.1475,0.2605,0.03279822730347744,7.942502428244969,8
0,0.58,0.435,0.15,0.839,0.3485,0.207,0.192,0.03963119132503524,4.8446688979221415,7
0,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,0.04456741878198819,7.987898104250913,11
2,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,0.04346000737159779,6.028530960885746,9
0,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,0.0561088447931137,6.015094433764243,10
0,0.61,0.43,0.14,0.909,0.438,0.2,0.22,0.03845518847504146,5.720944525932734,8
2,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,0.05059220809341002,7.3529109327105155,8
0,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,0.050902178568564216,5.353405446742284,9
2,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339,0.05015159972374405,6.759505217527527,9
2,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,0.047647488579445195,6.7159888073942655,8
0,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275,0.07677659746291755,5.5681029653141225,10
2,0.685,0.55,0.2,1.7725,0.813,0.387,0.49,0.07890633548266365,6.209894262643294,11
0,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,0.0760862324772912,6.072057781779236,12
0,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,0.07785102215044525,6.2683826945387,10
0,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,0.05576326960121882,5.02122637360346,10
2,0.72,0.585,0.22,1.914,0.9155,0.448,0.479,0.09703751388408152,4.936235284966192,11
0,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,0.07636897581611428,6.462048164535798,10
0,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,0.02371823913643954,7.378288033665137,8
2,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,0.030664562292914373,7.989678693591262,10
0,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,0.02341415914751083,8.968931947416321,11
1,0.405,0.305,0.09,0.2825,0.114,0.0575,0.095,0.011641956976040375,8.16014010320721,7
2,0.415,0.3,0.1,0.3355,0.1545,0.0685,0.095,0.013037609512397639,7.286611852400029,7
2,0.5,0.39,0.145,0.651,0.273,0.132,0.22,0.029609510760083797,7.430045088640208,11
